Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA_PAAD_TCGA-2L-AAQE-01A	0.07964384127301366	0.08778814527506179	0.00154830724917754	0.03900450624877137	0.00000000000000000	0.16990005464785807	0.00497360619540193	0.07113465169559603	0.08229815396417148	0.00000000000000000	0.02713664745431732	0.00000000000000000	0.00000000000000000	0.20553160817875116	0.00000000000000000	0.12518304440115610	0.00000000000000000	0.06847026669300812	0.03738716672371527	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.66875420366305960	0.77927513955096339
TCGA_PAAD_TCGA-XD-AAUL-01A	0.00000000000000000	0.00843683063851508	0.00000000000000000	0.01203583576407975	0.00000000000000000	0.20028369835178433	0.00000000000000000	0.00934510146630035	0.03761720015589728	0.00000000000000000	0.01290258196601149	0.00293845504839377	0.01871011339559914	0.22341432035504902	0.00761475530887614	0.30851535926770396	0.04198507653917556	0.01849436691493062	0.06993303346484997	0.00000000000000000	0.00000000000000000	0.02777327136283357	0.00000000000000000	0.59800792181431295	0.80865451188648607
TCGA_PAAD_TCGA-2L-AAQJ-01A	0.18121161554896481	0.00000000000000000	0.01730930292809027	0.00000000000000000	0.00000000000000000	0.14549517902109396	0.00000000000000000	0.08677061732499633	0.04953744335861602	0.00000000000000000	0.00000000000000000	0.02496277775903963	0.00000000000000000	0.28897766303102623	0.04368362816711182	0.15707568346364104	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00497608939741991	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.67298090288185242	0.76462271962855433
TCGA_PAAD_TCGA-2L-AAQI-01A	0.00000000000000000	0.04343319127915642	0.02782258185846016	0.00352098373747102	0.00000000000000000	0.22355217401792254	0.00000000000000000	0.00483386768414881	0.03991573310218637	0.00000000000000000	0.03326924971783268	0.00007444410670582	0.00000000000000000	0.28415939602232815	0.02338832534638382	0.27605196591725206	0.00000000000000000	0.00000000000000000	0.02478420709072357	0.00000000000000000	0.00000000000000000	0.01519388011942842	0.00000000000000000	0.60665268283147922	0.80195947463383843
TCGA_PAAD_TCGA-3A-A9IB-01A	0.00476776854802907	0.00069403272242924	0.00000000000000000	0.02241598958087694	0.00000000000000000	0.15835778466861394	0.00000000000000000	0.01983048511450633	0.04984264254421122	0.00000000000000000	0.00000000000000000	0.03149979100840623	0.00006437356398047	0.28955604885648978	0.02819826955152213	0.29585029220514658	0.00000000000000000	0.00238327412477467	0.08865770824101205	0.00000000000000000	0.00000000000000000	0.00788153927000135	0.00000000000000000	0.74501359900013608	0.70604264869906408
TCGA_PAAD_TCGA-3A-A9IU-01A	0.05082006931433625	0.03574725388537623	0.03228231775276368	0.02290538703751363	0.00000000000000000	0.08259270637566669	0.00000000000000000	0.04987362512652887	0.01969097968479710	0.00000000000000000	0.01194339193945393	0.01316315828523742	0.00000000000000000	0.45579781127948366	0.02484089534601647	0.13237167277619105	0.00000000000000000	0.00000000000000000	0.06797073119663495	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.70404919866833215	0.72621386905752450
TCGA_PAAD_TCGA-FB-AAPS-01A	0.12552376265374884	0.02287247723342688	0.00000000000000000	0.06443799973878743	0.00000000000000000	0.17804725378610683	0.00000000000000000	0.04100818699059385	0.03573304527292556	0.00000000000000000	0.01371443115740385	0.00547289660626107	0.00065331916479455	0.19385084476896849	0.02576483475981281	0.24211762678069707	0.00000000000000000	0.00554206181289238	0.04466277961355022	0.00000000000000000	0.00000000000000000	0.00059847966003022	0.00000000000000000	0.83510656626878788	0.67212770837750524
TCGA_PAAD_TCGA-HV-AA8X-01A	0.04410250683669208	0.00000000000000000	0.08194666984669512	0.01567784026849922	0.00000000000000000	0.16299802032966371	0.00000000000000000	0.00000000000000000	0.03774154406816988	0.00000000000000000	0.00955721146051235	0.02487915530131727	0.00000000000000000	0.23206197772903789	0.00755592323200717	0.18520306829710384	0.00333791581364157	0.03243158916899394	0.16250657764766591	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.34510411624575116	0.94232592781747315
TCGA_PAAD_TCGA-LB-A9Q5-01A	0.00764798909611665	0.02829079323081112	0.00000000000000000	0.03619072267638249	0.00000000000000000	0.14858786817897482	0.00000000000000000	0.01478820231879868	0.04600411787170226	0.00000000000000000	0.00253343986966621	0.02232345140932360	0.07073605147304703	0.20541941204043485	0.02827855256496326	0.24468851547044251	0.02622749394332399	0.02107148733683513	0.04139063971512105	0.00000000000000000	0.01090907394280920	0.04491218886124732	0.00000000000000000	0.64258454594769565	0.78637628230525491
TCGA_PAAD_TCGA-HZ-A9TJ-01A	0.06294281169604185	0.00000000000000000	0.04836978636901046	0.02573159272246511	0.00000000000000000	0.14703890668256042	0.00000000000000000	0.02404246517479977	0.06522189208238442	0.00000000000000000	0.00222387575154336	0.01513890691314026	0.00192907169602905	0.26182253839835901	0.03037587703758351	0.22338113051428884	0.00000000000000000	0.02457815846025195	0.06720298650154212	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.45548363941594039	0.88994810074007458
